f1,f2,f3,f4,f5,trial,true_category,response,correct,performance,agent,scaling,weight_type
0,1,0,1,1,27,0,0,1,0.7777777777777778,9,0.9999999999999999,skewed1
1,1,0,1,1,28,1,1,1,0.7857142857142857,9,0.9999999999999999,skewed1
0,0,1,1,1,29,0,1,0,0.7586206896551724,9,0.9999999999999999,skewed1
1,0,1,1,1,30,1,1,1,0.7666666666666667,9,0.9999999999999999,skewed1
0,1,1,1,1,31,0,0,1,0.7741935483870968,9,0.9999999999999999,skewed1
1,1,1,1,1,32,1,0,0,0.75,9,0.9999999999999999,skewed1
0,0,0,0,0,1,0,1,0,0,9,0.9999999999999999,skewed2
1,0,0,0,0,2,1,0,0,0,9,0.9999999999999999,skewed2
0,1,0,0,0,3,0,0,1,0.3333333333333333,9,0.9999999999999999,skewed2
1,1,0,0,0,4,1,1,1,0.5,9,0.9999999999999999,skewed2
0,0,1,0,0,5,0,1,0,0.4,9,0.9999999999999999,skewed2
1,0,1,0,0,6,1,0,0,0.3333333333333333,9,0.9999999999999999,skewed2
0,1,1,0,0,7,0,0,1,0.42857142857142855,9,0.9999999999999999,skewed2
1,1,1,0,0,8,1,1,1,0.5,9,0.9999999999999999,skewed2
0,0,0,1,0,9,0,0,1,0.5555555555555556,9,0.9999999999999999,skewed2
1,0,0,1,0,10,1,1,1,0.6,9,0.9999999999999999,skewed2
0,1,0,1,0,11,0,0,1,0.6363636363636364,9,0.9999999999999999,skewed2
1,1,0,1,0,12,1,1,1,0.6666666666666666,9,0.9999999999999999,skewed2
0,0,1,1,0,13,0,0,1,0.6923076923076923,9,0.9999999999999999,skewed2
1,0,1,1,0,14,1,1,1,0.7142857142857143,9,0.9999999999999999,skewed2
0,1,1,1,0,15,0,0,1,0.7333333333333333,9,0.9999999999999999,skewed2
1,1,1,1,0,16,1,0,0,0.6875,9,0.9999999999999999,skewed2
0,0,0,0,1,17,0,0,1,0.7058823529411765,9,0.9999999999999999,skewed2
1,0,0,0,1,18,1,1,1,0.7222222222222222,9,0.9999999999999999,skewed2
0,1,0,0,1,19,0,0,1,0.7368421052631579,9,0.9999999999999999,skewed2
1,1,0,0,1,20,1,1,1,0.75,9,0.9999999999999999,skewed2
0,0,1,0,1,21,0,0,1,0.7619047619047619,9,0.9999999999999999,skewed2
1,0,1,0,1,22,1,1,1,0.7727272727272727,9,0.9999999999999999,skewed2
0,1,1,0,1,23,0,1,0,0.7391304347826086,9,0.9999999999999999,skewed2
1,1,1,0,1,24,1,1,1,0.75,9,0.9999999999999999,skewed2
0,0,0,1,1,25,0,0,1,0.76,9,0.9999999999999999,skewed2
1,0,0,1,1,26,1,1,1,0.7692307692307693,9,0.9999999999999999,skewed2
0,1,0,1,1,27,0,1,0,0.7407407407407407,9,0.9999999999999999,skewed2
1,1,0,1,1,28,1,1,1,0.75,9,0.9999999999999999,skewed2
0,0,1,1,1,29,0,1,0,0.7241379310344828,9,0.9999999999999999,skewed2
1,0,1,1,1,30,1,1,1,0.7333333333333333,9,0.9999999999999999,skewed2
0,1,1,1,1,31,0,0,1,0.7419354838709677,9,0.9999999999999999,skewed2
1,1,1,1,1,32,1,0,0,0.71875,9,0.9999999999999999,skewed2
0,0,0,0,0,1,0,1,0,0,9,0.9999999999999999,skewed3
1,0,0,0,0,2,1,0,0,0,9,0.9999999999999999,skewed3
0,1,0,0,0,3,0,0,1,0.3333333333333333,9,0.9999999999999999,skewed3
1,1,0,0,0,4,1,1,1,0.5,9,0.9999999999999999,skewed3
0,0,1,0,0,5,0,1,0,0.4,9,0.9999999999999999,skewed3
1,0,1,0,0,6,1,0,0,0.3333333333333333,9,0.9999999999999999,skewed3
0,1,1,0,0,7,0,0,1,0.42857142857142855,9,0.9999999999999999,skewed3
1,1,1,0,0,8,1,1,1,0.5,9,0.9999999999999999,skewed3
0,0,0,1,0,9,0,0,1,0.5555555555555556,9,0.9999999999999999,skewed3
1,0,0,1,0,10,1,1,1,0.6,9,0.9999999999999999,skewed3
0,1,0,1,0,11,0,0,1,0.6363636363636364,9,0.9999999999999999,skewed3
1,1,0,1,0,12,1,1,1,0.6666666666666666,9,0.9999999999999999,skewed3
0,0,1,1,0,13,0,0,1,0.6923076923076923,9,0.9999999999999999,skewed3
1,0,1,1,0,14,1,1,1,0.7142857142857143,9,0.9999999999999999,skewed3
0,1,1,1,0,15,0,0,1,0.7333333333333333,9,0.9999999999999999,skewed3
1,1,1,1,0,16,1,0,0,0.6875,9,0.9999999999999999,skewed3
0,0,0,0,1,17,0,0,1,0.7058823529411765,9,0.9999999999999999,skewed3
1,0,0,0,1,18,1,1,1,0.7222222222222222,9,0.9999999999999999,skewed3
0,1,0,0,1,19,0,0,1,0.7368421052631579,9,0.9999999999999999,skewed3
1,1,0,0,1,20,1,0,0,0.7,9,0.9999999999999999,skewed3
0,0,1,0,1,21,0,0,1,0.7142857142857143,9,0.9999999999999999,skewed3
1,0,1,0,1,22,1,1,1,0.7272727272727273,9,0.9999999999999999,skewed3
0,1,1,0,1,23,0,1,0,0.6956521739130435,9,0.9999999999999999,skewed3
1,1,1,0,1,24,1,1,1,0.7083333333333334,9,0.9999999999999999,skewed3
0,0,0,1,1,25,0,0,1,0.72,9,0.9999999999999999,skewed3
1,0,0,1,1,26,1,1,1,0.7307692307692307,9,0.9999999999999999,skewed3
0,1,0,1,1,27,0,1,0,0.7037037037037037,9,0.9999999999999999,skewed3
1,1,0,1,1,28,1,1,1,0.7142857142857143,9,0.9999999999999999,skewed3
0,0,1,1,1,29,0,1,0,0.6896551724137931,9,0.9999999999999999,skewed3
1,0,1,1,1,30,1,1,1,0.7,9,0.9999999999999999,skewed3
0,1,1,1,1,31,0,0,1,0.7096774193548387,9,0.9999999999999999,skewed3
1,1,1,1,1,32,1,0,0,0.6875,9,0.9999999999999999,skewed3
0,0,0,0,0,1,0,1,0,0,9,0.9999999999999999,skewed4
1,0,0,0,0,2,1,0,0,0,9,0.9999999999999999,skewed4
0,1,0,0,0,3,0,0,1,0.3333333333333333,9,0.9999999999999999,skewed4
1,1,0,0,0,4,1,1,1,0.5,9,0.9999999999999999,skewed4
0,0,1,0,0,5,0,1,0,0.4,9,0.9999999999999999,skewed4
1,0,1,0,0,6,1,1,1,0.5,9,0.9999999999999999,skewed4
0,1,1,0,0,7,0,0,1,0.5714285714285714,9,0.9999999999999999,skewed4
1,1,1,0,0,8,1,0,0,0.5,9,0.9999999999999999,skewed4
0,0,0,1,0,9,0,0,1,0.5555555555555556,9,0.9999999999999999,skewed4
1,0,0,1,0,10,1,0,0,0.5,9,0.9999999999999999,skewed4
0,1,0,1,0,11,0,0,1,0.5454545454545454,9,0.9999999999999999,skewed4
1,1,0,1,0,12,1,0,0,0.5,9,0.9999999999999999,skewed4
0,0,1,1,0,13,0,1,0,0.46153846153846156,9,0.9999999999999999,skewed4
1,0,1,1,0,14,1,0,0,0.42857142857142855,9,0.9999999999999999,skewed4
0,1,1,1,0,15,0,1,0,0.4,9,0.9999999999999999,skewed4
1,1,1,1,0,16,1,1,1,0.4375,9,0.9999999999999999,skewed4
0,0,0,0,1,17,0,0,1,0.47058823529411764,9,0.9999999999999999,skewed4
1,0,0,0,1,18,1,0,0,0.4444444444444444,9,0.9999999999999999,skewed4
0,1,0,0,1,19,0,0,1,0.47368421052631576,9,0.9999999999999999,skewed4
1,1,0,0,1,20,1,1,1,0.5,9,0.9999999999999999,skewed4
0,0,1,0,1,21,0,0,1,0.5238095238095238,9,0.9999999999999999,skewed4
1,0,1,0,1,22,1,1,1,0.5454545454545454,9,0.9999999999999999,skewed4
0,1,1,0,1,23,0,1,0,0.5217391304347826,9,0.9999999999999999,skewed4
1,1,1,0,1,24,1,1,1,0.5416666666666666,9,0.9999999999999999,skewed4
0,0,0,1,1,25,0,0,1,0.56,9,0.9999999999999999,skewed4
1,0,0,1,1,26,1,0,0,0.5384615384615384,9,0.9999999999999999,skewed4
0,1,0,1,1,27,0,1,0,0.5185185185185185,9,0.9999999999999999,skewed4
1,1,0,1,1,28,1,1,1,0.5357142857142857,9,0.9999999999999999,skewed4
0,0,1,1,1,29,0,1,0,0.5172413793103449,9,0.9999999999999999,skewed4
1,0,1,1,1,30,1,1,1,0.5333333333333333,9,0.9999999999999999,skewed4
0,1,1,1,1,31,0,0,1,0.5483870967741935,9,0.9999999999999999,skewed4
1,1,1,1,1,32,1,0,0,0.53125,9,0.9999999999999999,skewed4
0,0,0,0,0,1,0,1,0,0,9,0.9999999999999999,skewed5
1,0,0,0,0,2,1,0,0,0,9,0.9999999999999999,skewed5
0,1,0,0,0,3,0,0,1,0.3333333333333333,9,0.9999999999999999,skewed5
1,1,0,0,0,4,1,1,1,0.5,9,0.9999999999999999,skewed5
0,0,1,0,0,5,0,1,0,0.4,9,0.9999999999999999,skewed5
1,0,1,0,0,6,1,1,1,0.5,9,0.9999999999999999,skewed5
0,1,1,0,0,7,0,0,1,0.5714285714285714,9,0.9999999999999999,skewed5
1,1,1,0,0,8,1,0,0,0.5,9,0.9999999999999999,skewed5
0,0,0,1,0,9,0,0,1,0.5555555555555556,9,0.9999999999999999,skewed5
1,0,0,1,0,10,1,0,0,0.5,9,0.9999999999999999,skewed5
0,1,0,1,0,11,0,0,1,0.5454545454545454,9,0.9999999999999999,skewed5
1,1,0,1,0,12,1,0,0,0.5,9,0.9999999999999999,skewed5
0,0,1,1,0,13,0,1,0,0.46153846153846156,9,0.9999999999999999,skewed5
1,0,1,1,0,14,1,0,0,0.42857142857142855,9,0.9999999999999999,skewed5
0,1,1,1,0,15,0,1,0,0.4,9,0.9999999999999999,skewed5
1,1,1,1,0,16,1,1,1,0.4375,9,0.9999999999999999,skewed5
0,0,0,0,1,17,0,0,1,0.47058823529411764,9,0.9999999999999999,skewed5
1,0,0,0,1,18,1,0,0,0.4444444444444444,9,0.9999999999999999,skewed5
0,1,0,0,1,19,0,0,1,0.47368421052631576,9,0.9999999999999999,skewed5
1,1,0,0,1,20,1,1,1,0.5,9,0.9999999999999999,skewed5
0,0,1,0,1,21,0,0,1,0.5238095238095238,9,0.9999999999999999,skewed5
1,0,1,0,1,22,1,1,1,0.5454545454545454,9,0.9999999999999999,skewed5
0,1,1,0,1,23,0,1,0,0.5217391304347826,9,0.9999999999999999,skewed5
1,1,1,0,1,24,1,0,0,0.5,9,0.9999999999999999,skewed5
0,0,0,1,1,25,0,0,1,0.52,9,0.9999999999999999,skewed5
1,0,0,1,1,26,1,0,0,0.5,9,0.9999999999999999,skewed5
0,1,0,1,1,27,0,1,0,0.48148148148148145,9,0.9999999999999999,skewed5
1,1,0,1,1,28,1,0,0,0.4642857142857143,9,0.9999999999999999,skewed5
0,0,1,1,1,29,0,1,0,0.4482758620689655,9,0.9999999999999999,skewed5
1,0,1,1,1,30,1,0,0,0.43333333333333335,9,0.9999999999999999,skewed5
0,1,1,1,1,31,0,0,1,0.45161290322580644,9,0.9999999999999999,skewed5
1,1,1,1,1,32,1,1,1,0.46875,9,0.9999999999999999,skewed5
0,0,0,0,0,1,0,0,1,1,9,1.3,equal
1,0,0,0,0,2,1,1,1,1,9,1.3,equal
0,1,0,0,0,3,0,0,1,1,9,1.3,equal
1,1,0,0,0,4,1,1,1,1,9,1.3,equal
0,0,1,0,0,5,0,0,1,1,9,1.3,equal
1,0,1,0,0,6,1,0,0,0.8333333333333334,9,1.3,equal
0,1,1,0,0,7,0,0,1,0.8571428571428571,9,1.3,equal
1,1,1,0,0,8,1,1,1,0.875,9,1.3,equal
0,0,0,1,0,9,0,0,1,0.8888888888888888,9,1.3,equal
1,0,0,1,0,10,1,1,1,0.9,9,1.3,equal
0,1,0,1,0,11,0,1,0,0.8181818181818182,9,1.3,equal
1,1,0,1,0,12,1,0,0,0.75,9,1.3,equal
0,0,1,1,0,13,0,1,0,0.6923076923076923,9,1.3,equal
1,0,1,1,0,14,1,0,0,0.6428571428571429,9,1.3,equal
0,1,1,1,0,15,0,1,0,0.6,9,1.3,equal
1,1,1,1,0,16,1,1,1,0.625,9,1.3,equal
0,0,0,0,1,17,0,0,1,0.6470588235294118,9,1.3,equal
1,0,0,0,1,18,1,1,1,0.6666666666666666,9,1.3,equal
0,1,0,0,1,19,0,1,0,0.631578947368421,9,1.3,equal
1,1,0,0,1,20,1,0,0,0.6,9,1.3,equal
0,0,1,0,1,21,0,1,0,0.5714285714285714,9,1.3,equal
1,0,1,0,1,22,1,1,1,0.5909090909090909,9,1.3,equal
0,1,1,0,1,23,0,0,1,0.6086956521739131,9,1.3,equal
1,1,1,0,1,24,1,0,0,0.5833333333333334,9,1.3,equal
0,0,0,1,1,25,0,0,1,0.6,9,1.3,equal
1,0,0,1,1,26,1,1,1,0.6153846153846154,9,1.3,equal
0,1,0,1,1,27,0,0,1,0.6296296296296297,9,1.3,equal
1,1,0,1,1,28,1,0,0,0.6071428571428571,9,1.3,equal
0,0,1,1,1,29,0,1,0,0.5862068965517241,9,1.3,equal
1,0,1,1,1,30,1,1,1,0.6,9,1.3,equal
0,1,1,1,1,31,0,1,0,0.5806451612903226,9,1.3,equal
1,1,1,1,1,32,1,1,1,0.59375,9,1.3,equal
0,0,0,0,0,1,0,0,1,1,9,1.3,skewed1
1,0,0,0,0,2,1,1,1,1,9,1.3,skewed1
0,1,0,0,0,3,0,0,1,1,9,1.3,skewed1
1,1,0,0,0,4,1,1,1,1,9,1.3,skewed1
0,0,1,0,0,5,0,0,1,1,9,1.3,skewed1
1,0,1,0,0,6,1,0,0,0.8333333333333334,9,1.3,skewed1
0,1,1,0,0,7,0,0,1,0.8571428571428571,9,1.3,skewed1
1,1,1,0,0,8,1,1,1,0.875,9,1.3,skewed1
0,0,0,1,0,9,0,0,1,0.8888888888888888,9,1.3,skewed1
1,0,0,1,0,10,1,1,1,0.9,9,1.3,skewed1
0,1,0,1,0,11,0,0,1,0.9090909090909091,9,1.3,skewed1
1,1,0,1,0,12,1,0,0,0.8333333333333334,9,1.3,skewed1
0,0,1,1,0,13,0,0,1,0.8461538461538461,9,1.3,skewed1
1,0,1,1,0,14,1,1,1,0.8571428571428571,9,1.3,skewed1
0,1,1,1,0,15,0,1,0,0.8,9,1.3,skewed1
1,1,1,1,0,16,1,1,1,0.8125,9,1.3,skewed1
0,0,0,0,1,17,0,0,1,0.8235294117647058,9,1.3,skewed1
1,0,0,0,1,18,1,1,1,0.8333333333333334,9,1.3,skewed1
0,1,0,0,1,19,0,1,0,0.7894736842105263,9,1.3,skewed1
1,1,0,0,1,20,1,0,0,0.75,9,1.3,skewed1
0,0,1,0,1,21,0,1,0,0.7142857142857143,9,1.3,skewed1
1,0,1,0,1,22,1,1,1,0.7272727272727273,9,1.3,skewed1
0,1,1,0,1,23,0,0,1,0.7391304347826086,9,1.3,skewed1
1,1,1,0,1,24,1,0,0,0.7083333333333334,9,1.3,skewed1
0,0,0,1,1,25,0,0,1,0.72,9,1.3,skewed1
1,0,0,1,1,26,1,1,1,0.7307692307692307,9,1.3,skewed1
0,1,0,1,1,27,0,0,1,0.7407407407407407,9,1.3,skewed1
1,1,0,1,1,28,1,1,1,0.75,9,1.3,skewed1
0,0,1,1,1,29,0,1,0,0.7241379310344828,9,1.3,skewed1
1,0,1,1,1,30,1,1,1,0.7333333333333333,9,1.3,skewed1
0,1,1,1,1,31,0,1,0,0.7096774193548387,9,1.3,skewed1
1,1,1,1,1,32,1,1,1,0.71875,9,1.3,skewed1
0,0,0,0,0,1,0,0,1,1,9,1.3,skewed2
1,0,0,0,0,2,1,1,1,1,9,1.3,skewed2
0,1,0,0,0,3,0,0,1,1,9,1.3,skewed2
1,1,0,0,0,4,1,1,1,1,9,1.3,skewed2
0,0,1,0,0,5,0,0,1,1,9,1.3,skewed2
1,0,1,0,0,6,1,0,0,0.8333333333333334,9,1.3,skewed2
0,1,1,0,0,7,0,0,1,0.8571428571428571,9,1.3,skewed2
1,1,1,0,0,8,1,1,1,0.875,9,1.3,skewed2
0,0,0,1,0,9,0,0,1,0.8888888888888888,9,1.3,skewed2
1,0,0,1,0,10,1,1,1,0.9,9,1.3,skewed2
0,1,0,1,0,11,0,1,0,0.8181818181818182,9,1.3,skewed2
1,1,0,1,0,12,1,0,0,0.75,9,1.3,skewed2
0,0,1,1,0,13,0,0,1,0.7692307692307693,9,1.3,skewed2
1,0,1,1,0,14,1,1,1,0.7857142857142857,9,1.3,skewed2
0,1,1,1,0,15,0,1,0,0.7333333333333333,9,1.3,skewed2
1,1,1,1,0,16,1,1,1,0.75,9,1.3,skewed2
0,0,0,0,1,17,0,0,1,0.7647058823529411,9,1.3,skewed2
1,0,0,0,1,18,1,1,1,0.7777777777777778,9,1.3,skewed2
0,1,0,0,1,19,0,1,0,0.7368421052631579,9,1.3,skewed2
1,1,0,0,1,20,1,0,0,0.7,9,1.3,skewed2
0,0,1,0,1,21,0,1,0,0.6666666666666666,9,1.3,skewed2
1,0,1,0,1,22,1,1,1,0.6818181818181818,9,1.3,skewed2
0,1,1,0,1,23,0,0,1,0.6956521739130435,9,1.3,skewed2
1,1,1,0,1,24,1,0,0,0.6666666666666666,9,1.3,skewed2
0,0,0,1,1,25,0,0,1,0.68,9,1.3,skewed2
1,0,0,1,1,26,1,1,1,0.6923076923076923,9,1.3,skewed2
0,1,0,1,1,27,0,0,1,0.7037037037037037,9,1.3,skewed2
1,1,0,1,1,28,1,1,1,0.7142857142857143,9,1.3,skewed2
0,0,1,1,1,29,0,1,0,0.6896551724137931,9,1.3,skewed2
1,0,1,1,1,30,1,1,1,0.7,9,1.3,skewed2
0,1,1,1,1,31,0,1,0,0.6774193548387096,9,1.3,skewed2
1,1,1,1,1,32,1,1,1,0.6875,9,1.3,skewed2
0,0,0,0,0,1,0,0,1,1,9,1.3,skewed3
1,0,0,0,0,2,1,1,1,1,9,1.3,skewed3
0,1,0,0,0,3,0,0,1,1,9,1.3,skewed3
1,1,0,0,0,4,1,1,1,1,9,1.3,skewed3
0,0,1,0,0,5,0,0,1,1,9,1.3,skewed3
1,0,1,0,0,6,1,0,0,0.8333333333333334,9,1.3,skewed3
0,1,1,0,0,7,0,0,1,0.8571428571428571,9,1.3,skewed3
1,1,1,0,0,8,1,1,1,0.875,9,1.3,skewed3
0,0,0,1,0,9,0,0,1,0.8888888888888888,9,1.3,skewed3
1,0,0,1,0,10,1,1,1,0.9,9,1.3,skewed3
0,1,0,1,0,11,0,1,0,0.8181818181818182,9,1.3,skewed3
1,1,0,1,0,12,1,0,0,0.75,9,1.3,skewed3
0,0,1,1,0,13,0,0,1,0.7692307692307693,9,1.3,skewed3
1,0,1,1,0,14,1,1,1,0.7857142857142857,9,1.3,skewed3
0,1,1,1,0,15,0,1,0,0.7333333333333333,9,1.3,skewed3
1,1,1,1,0,16,1,1,1,0.75,9,1.3,skewed3
0,0,0,0,1,17,0,0,1,0.7647058823529411,9,1.3,skewed3
1,0,0,0,1,18,1,1,1,0.7777777777777778,9,1.3,skewed3
0,1,0,0,1,19,0,1,0,0.7368421052631579,9,1.3,skewed3
1,1,0,0,1,20,1,0,0,0.7,9,1.3,skewed3
0,0,1,0,1,21,0,1,0,0.6666666666666666,9,1.3,skewed3
1,0,1,0,1,22,1,1,1,0.6818181818181818,9,1.3,skewed3
0,1,1,0,1,23,0,0,1,0.6956521739130435,9,1.3,skewed3
1,1,1,0,1,24,1,0,0,0.6666666666666666,9,1.3,skewed3
0,0,0,1,1,25,0,0,1,0.68,9,1.3,skewed3
1,0,0,1,1,26,1,1,1,0.6923076923076923,9,1.3,skewed3
0,1,0,1,1,27,0,0,1,0.7037037037037037,9,1.3,skewed3
1,1,0,1,1,28,1,1,1,0.7142857142857143,9,1.3,skewed3
0,0,1,1,1,29,0,1,0,0.6896551724137931,9,1.3,skewed3
1,0,1,1,1,30,1,1,1,0.7,9,1.3,skewed3
0,1,1,1,1,31,0,1,0,0.6774193548387096,9,1.3,skewed3
1,1,1,1,1,32,1,1,1,0.6875,9,1.3,skewed3
0,0,0,0,0,1,0,0,1,1,9,1.3,skewed4
1,0,0,0,0,2,1,1,1,1,9,1.3,skewed4
0,1,0,0,0,3,0,0,1,1,9,1.3,skewed4
1,1,0,0,0,4,1,0,0,0.75,9,1.3,skewed4
0,0,1,0,0,5,0,0,1,0.8,9,1.3,skewed4
1,0,1,0,0,6,1,1,1,0.8333333333333334,9,1.3,skewed4
0,1,1,0,0,7,0,0,1,0.8571428571428571,9,1.3,skewed4
1,1,1,0,0,8,1,0,0,0.75,9,1.3,skewed4
0,0,0,1,0,9,0,0,1,0.7777777777777778,9,1.3,skewed4
1,0,0,1,0,10,1,0,0,0.7,9,1.3,skewed4
0,1,0,1,0,11,0,1,0,0.6363636363636364,9,1.3,skewed4
1,1,0,1,0,12,1,1,1,0.6666666666666666,9,1.3,skewed4
0,0,1,1,0,13,0,1,0,0.6153846153846154,9,1.3,skewed4
1,0,1,1,0,14,1,1,1,0.6428571428571429,9,1.3,skewed4
0,1,1,1,0,15,0,1,0,0.6,9,1.3,skewed4
1,1,1,1,0,16,1,0,0,0.5625,9,1.3,skewed4
0,0,0,0,1,17,0,0,1,0.5882352941176471,9,1.3,skewed4
1,0,0,0,1,18,1,0,0,0.5555555555555556,9,1.3,skewed4
0,1,0,0,1,19,0,1,0,0.5263157894736842,9,1.3,skewed4
1,1,0,0,1,20,1,1,1,0.55,9,1.3,skewed4
0,0,1,0,1,21,0,1,0,0.5238095238095238,9,1.3,skewed4
1,0,1,0,1,22,1,0,0,0.5,9,1.3,skewed4
0,1,1,0,1,23,0,0,1,0.5217391304347826,9,1.3,skewed4
1,1,1,0,1,24,1,1,1,0.5416666666666666,9,1.3,skewed4
0,0,0,1,1,25,0,0,1,0.56,9,1.3,skewed4
1,0,0,1,1,26,1,0,0,0.5384615384615384,9,1.3,skewed4
0,1,0,1,1,27,0,0,1,0.5555555555555556,9,1.3,skewed4
1,1,0,1,1,28,1,0,0,0.5357142857142857,9,1.3,skewed4
0,0,1,1,1,29,0,1,0,0.5172413793103449,9,1.3,skewed4
1,0,1,1,1,30,1,1,1,0.5333333333333333,9,1.3,skewed4
0,1,1,1,1,31,0,1,0,0.5161290322580645,9,1.3,skewed4
1,1,1,1,1,32,1,1,1,0.53125,9,1.3,skewed4
0,0,0,0,0,1,0,0,1,1,9,1.3,skewed5
1,0,0,0,0,2,1,1,1,1,9,1.3,skewed5
0,1,0,0,0,3,0,0,1,1,9,1.3,skewed5
1,1,0,0,0,4,1,0,0,0.75,9,1.3,skewed5
0,0,1,0,0,5,0,0,1,0.8,9,1.3,skewed5
1,0,1,0,0,6,1,1,1,0.8333333333333334,9,1.3,skewed5
0,1,1,0,0,7,0,0,1,0.8571428571428571,9,1.3,skewed5
1,1,1,0,0,8,1,0,0,0.75,9,1.3,skewed5
0,0,0,1,0,9,0,0,1,0.7777777777777778,9,1.3,skewed5
1,0,0,1,0,10,1,0,0,0.7,9,1.3,skewed5
0,1,0,1,0,11,0,1,0,0.6363636363636364,9,1.3,skewed5
1,1,0,1,0,12,1,1,1,0.6666666666666666,9,1.3,skewed5
0,0,1,1,0,13,0,1,0,0.6153846153846154,9,1.3,skewed5
1,0,1,1,0,14,1,1,1,0.6428571428571429,9,1.3,skewed5
0,1,1,1,0,15,0,1,0,0.6,9,1.3,skewed5
1,1,1,1,0,16,1,0,0,0.5625,9,1.3,skewed5
0,0,0,0,1,17,0,0,1,0.5882352941176471,9,1.3,skewed5
1,0,0,0,1,18,1,0,0,0.5555555555555556,9,1.3,skewed5
0,1,0,0,1,19,0,1,0,0.5263157894736842,9,1.3,skewed5
1,1,0,0,1,20,1,1,1,0.55,9,1.3,skewed5
0,0,1,0,1,21,0,1,0,0.5238095238095238,9,1.3,skewed5
1,0,1,0,1,22,1,0,0,0.5,9,1.3,skewed5
0,1,1,0,1,23,0,0,1,0.5217391304347826,9,1.3,skewed5
1,1,1,0,1,24,1,1,1,0.5416666666666666,9,1.3,skewed5
0,0,0,1,1,25,0,0,1,0.56,9,1.3,skewed5
1,0,0,1,1,26,1,0,0,0.5384615384615384,9,1.3,skewed5
0,1,0,1,1,27,0,0,1,0.5555555555555556,9,1.3,skewed5
1,1,0,1,1,28,1,1,1,0.5714285714285714,9,1.3,skewed5
0,0,1,1,1,29,0,1,0,0.5517241379310345,9,1.3,skewed5
1,0,1,1,1,30,1,0,0,0.5333333333333333,9,1.3,skewed5
0,1,1,1,1,31,0,1,0,0.5161290322580645,9,1.3,skewed5
1,1,1,1,1,32,1,0,0,0.5,9,1.3,skewed5
0,0,0,0,0,1,0,1,0,0,9,1.6,equal
1,0,0,0,0,2,1,0,0,0,9,1.6,equal
0,1,0,0,0,3,0,0,1,0.3333333333333333,9,1.6,equal
1,1,0,0,0,4,1,1,1,0.5,9,1.6,equal
0,0,1,0,0,5,0,0,1,0.6,9,1.6,equal
1,0,1,0,0,6,1,0,0,0.5,9,1.6,equal
0,1,1,0,0,7,0,1,0,0.42857142857142855,9,1.6,equal
1,1,1,0,0,8,1,0,0,0.375,9,1.6,equal
0,0,0,1,0,9,0,0,1,0.4444444444444444,9,1.6,equal
1,0,0,1,0,10,1,1,1,0.5,9,1.6,equal
0,1,0,1,0,11,0,1,0,0.45454545454545453,9,1.6,equal
1,1,0,1,0,12,1,0,0,0.4166666666666667,9,1.6,equal
0,0,1,1,0,13,0,0,1,0.46153846153846156,9,1.6,equal
1,0,1,1,0,14,1,1,1,0.5,9,1.6,equal
0,1,1,1,0,15,0,1,0,0.4666666666666667,9,1.6,equal
1,1,1,1,0,16,1,0,0,0.4375,9,1.6,equal
0,0,0,0,1,17,0,0,1,0.47058823529411764,9,1.6,equal
1,0,0,0,1,18,1,1,1,0.5,9,1.6,equal
0,1,0,0,1,19,0,1,0,0.47368421052631576,9,1.6,equal
1,1,0,0,1,20,1,1,1,0.5,9,1.6,equal
0,0,1,0,1,21,0,0,1,0.5238095238095238,9,1.6,equal
1,0,1,0,1,22,1,1,1,0.5454545454545454,9,1.6,equal
0,1,1,0,1,23,0,1,0,0.5217391304347826,9,1.6,equal
1,1,1,0,1,24,1,0,0,0.5,9,1.6,equal
0,0,0,1,1,25,0,0,1,0.52,9,1.6,equal
1,0,0,1,1,26,1,1,1,0.5384615384615384,9,1.6,equal
0,1,0,1,1,27,0,0,1,0.5555555555555556,9,1.6,equal
1,1,0,1,1,28,1,1,1,0.5714285714285714,9,1.6,equal
0,0,1,1,1,29,0,1,0,0.5517241379310345,9,1.6,equal
1,0,1,1,1,30,1,1,1,0.5666666666666667,9,1.6,equal
0,1,1,1,1,31,0,0,1,0.5806451612903226,9,1.6,equal
1,1,1,1,1,32,1,1,1,0.59375,9,1.6,equal
0,0,0,0,0,1,0,1,0,0,9,1.6,skewed1
1,0,0,0,0,2,1,0,0,0,9,1.6,skewed1
0,1,0,0,0,3,0,0,1,0.3333333333333333,9,1.6,skewed1
1,1,0,0,0,4,1,1,1,0.5,9,1.6,skewed1
0,0,1,0,0,5,0,0,1,0.6,9,1.6,skewed1
1,0,1,0,0,6,1,1,1,0.6666666666666666,9,1.6,skewed1
0,1,1,0,0,7,0,1,0,0.5714285714285714,9,1.6,skewed1
1,1,1,0,0,8,1,1,1,0.625,9,1.6,skewed1
0,0,0,1,0,9,0,0,1,0.6666666666666666,9,1.6,skewed1
1,0,0,1,0,10,1,1,1,0.7,9,1.6,skewed1
0,1,0,1,0,11,0,0,1,0.7272727272727273,9,1.6,skewed1
1,1,0,1,0,12,1,1,1,0.75,9,1.6,skewed1
0,0,1,1,0,13,0,0,1,0.7692307692307693,9,1.6,skewed1
1,0,1,1,0,14,1,1,1,0.7857142857142857,9,1.6,skewed1
0,1,1,1,0,15,0,1,0,0.7333333333333333,9,1.6,skewed1
1,1,1,1,0,16,1,0,0,0.6875,9,1.6,skewed1
